Earthquakes used: 293452
Non-empty cells (features): 9915

CUDA K-Means centroids:
Cluster 0 -> count_center=67.88, avgMag_center=4.79
Cluster 1 -> count_center=6.00, avgMag_center=4.80
Cluster 2 -> count_center=234.00, avgMag_center=4.80

========== TIMING RESULTS ==========
CUDA K-Means time (GPU only): 10.354 ms
Block size used:              128
====================================

Cluster ranking by activity:
Rank 0 -> Cluster 1 (quiet)
Rank 1 -> Cluster 0 (moderate)
Rank 2 -> Cluster 2 (hotspot)

Hotspot map (one line per non-empty cell):
lat_center,lon_center,count,avgMag,clusterId,clusterLabel
40.500,48.500,9,4.678,1,quiet
40.500,50.500,2,4.600,1,quiet
40.500,51.500,7,4.571,1,quiet
40.500,52.500,4,4.750,1,quiet
40.500,53.500,4,4.850,1,quiet
40.500,63.500,7,4.643,1,quiet
40.500,64.500,1,4.700,1,quiet
40.500,68.500,1,4.600,1,quiet
40.500,69.500,1,4.500,1,quiet
40.500,70.500,6,4.700,1,quiet
40.500,71.500,5,4.620,1,quiet
40.500,72.500,3,4.500,1,quiet
40.500,73.500,7,4.771,1,quiet
40.500,75.500,1,4.600,1,quiet
40.500,76.500,6,4.650,1,quiet
40.500,77.500,23,4.691,1,quiet
40.500,78.500,9,4.844,1,quiet
40.500,79.500,2,4.550,1,quiet
40.500,82.500,2,5.100,1,quiet
40.500,83.500,10,4.720,1,quiet
40.500,84.500,9,4.556,1,quiet
40.500,98.500,1,4.800,1,quiet
40.500,105.500,2,4.600,1,quiet
40.500,106.500,1,4.500,1,quiet
40.500,111.500,2,4.550,1,quiet
40.500,113.500,1,4.500,1,quiet
40.500,122.500,2,4.600,1,quiet
40.500,131.500,1,5.900,1,quiet
40.500,137.500,1,4.600,1,quiet
40.500,139.500,3,4.633,1,quiet
40.500,140.500,4,4.675,1,quiet
40.500,141.500,29,4.769,1,quiet
40.500,142.500,67,4.840,0,moderate
40.500,143.500,46,4.935,0,moderate
40.500,144.500,7,4.557,1,quiet
40.500,145.500,5,4.620,1,quiet
41.500,-127.500,4,4.800,1,quiet
41.500,-126.500,9,4.911,1,quiet
41.500,-125.500,4,4.873,1,quiet
41.500,-119.500,4,4.575,1,quiet
41.500,-116.500,1,4.800,1,quiet
41.500,-29.500,22,4.777,1,quiet
41.500,13.500,1,4.600,1,quiet
41.500,14.500,4,4.775,1,quiet
41.500,15.500,1,5.000,1,quiet
41.500,19.500,36,4.806,1,quiet
41.500,20.500,12,4.750,1,quiet
41.500,21.500,1,4.600,1,quiet
41.500,22.500,3,4.833,1,quiet
41.500,33.500,2,4.750,1,quiet
41.500,40.500,1,4.500,1,quiet
41.500,43.500,2,4.750,1,quiet
41.500,44.500,4,4.925,1,quiet
41.500,45.500,1,4.700,1,quiet
41.500,46.500,3,4.900,1,quiet
41.500,48.500,2,4.750,1,quiet
41.500,49.500,3,5.100,1,quiet
41.500,50.500,1,4.600,1,quiet
41.500,65.500,1,4.900,1,quiet
41.500,66.500,1,4.600,1,quiet
41.500,68.500,3,4.633,1,quiet
41.500,70.500,1,4.500,1,quiet
41.500,71.500,3,4.533,1,quiet
41.500,72.500,4,4.700,1,quiet
41.500,73.500,5,4.640,1,quiet
41.500,74.500,2,5.000,1,quiet
41.500,75.500,3,4.700,1,quiet
41.500,77.500,2,4.750,1,quiet
41.500,78.500,70,4.806,0,moderate
41.500,79.500,6,4.917,1,quiet
41.500,80.500,3,4.600,1,quiet
41.500,81.500,19,4.700,1,quiet
41.500,82.500,29,4.693,1,quiet
41.500,83.500,8,4.675,1,quiet
41.500,84.500,3,4.567,1,quiet
41.500,87.500,4,4.825,1,quiet
41.500,88.500,7,4.714,1,quiet
41.500,89.500,1,4.800,1,quiet
41.500,90.500,1,4.900,1,quiet
41.500,92.500,1,4.900,1,quiet
41.500,119.500,1,4.600,1,quiet
41.500,120.500,1,4.800,1,quiet
41.500,129.500,3,5.567,1,quiet
41.500,130.500,1,4.900,1,quiet
41.500,132.500,1,5.400,1,quiet
41.500,134.500,1,4.500,1,quiet
41.500,135.500,1,5.100,1,quiet
41.500,140.500,10,4.800,1,quiet
41.500,141.500,23,4.804,1,quiet
41.500,142.500,101,4.878,0,moderate
41.500,143.500,21,4.910,1,quiet
41.500,144.500,17,4.853,1,quiet
41.500,145.500,3,4.700,1,quiet
41.500,146.500,1,5.900,1,quiet
41.500,147.500,1,4.600,1,quiet
41.500,148.500,1,4.600,1,quiet
42.500,-126.500,16,4.994,1,quiet
42.500,-124.500,1,4.530,1,quiet
42.500,-111.500,8,4.775,1,quiet
42.500,-29.500,15,4.653,1,quiet
42.500,-28.500,1,4.500,1,quiet
42.500,-25.500,1,4.800,1,quiet
42.500,-1.500,1,4.600,1,quiet
42.500,0.500,1,4.600,1,quiet
42.500,12.500,2,4.650,1,quiet
42.500,13.500,19,5.153,1,quiet
42.500,15.500,2,4.550,1,quiet
42.500,16.500,2,5.050,1,quiet
42.500,18.500,2,5.000,1,quiet
42.500,19.500,1,5.100,1,quiet
42.500,21.500,1,5.100,1,quiet
42.500,24.500,3,4.533,1,quiet
42.500,30.500,1,5.100,1,quiet
42.500,31.500,2,4.700,1,quiet
42.500,42.500,1,4.700,1,quiet
42.500,43.500,3,4.867,1,quiet
42.500,45.500,1,4.500,1,quiet
42.500,46.500,5,5.000,1,quiet
42.500,48.500,4,4.875,1,quiet
42.500,49.500,1,4.500,1,quiet
42.500,69.500,1,4.500,1,quiet
42.500,71.500,2,4.950,1,quiet
42.500,72.500,2,4.550,1,quiet
42.500,73.500,1,4.900,1,quiet
42.500,74.500,1,4.900,1,quiet
42.500,75.500,1,4.500,1,quiet
42.500,76.500,1,4.700,1,quiet
42.500,77.500,2,4.600,1,quiet
42.500,78.500,2,4.550,1,quiet
42.500,79.500,1,4.900,1,quiet
42.500,80.500,2,4.650,1,quiet
42.500,81.500,4,4.725,1,quiet
42.500,82.500,3,4.800,1,quiet
42.500,83.500,8,4.663,1,quiet
42.500,84.500,9,4.733,1,quiet
42.500,85.500,2,4.550,1,quiet
42.500,87.500,2,4.850,1,quiet
42.500,89.500,1,4.500,1,quiet
42.500,94.500,1,5.100,1,quiet
42.500,104.500,2,4.800,1,quiet
42.500,105.500,1,4.500,1,quiet
42.500,108.500,1,4.500,1,quiet
42.500,123.500,1,4.700,1,quiet
42.500,131.500,2,4.550,1,quiet
42.500,133.500,1,5.800,1,quiet
42.500,138.500,2,5.050,1,quiet
42.500,139.500,5,4.760,1,quiet
42.500,140.500,3,4.733,1,quiet
42.500,141.500,34,4.785,1,quiet
42.500,142.500,60,4.720,0,moderate
42.500,143.500,37,4.805,0,moderate
42.500,144.500,37,4.781,0,moderate
42.500,145.500,30,4.873,1,quiet
42.500,146.500,23,4.774,1,quiet
42.500,147.500,3,4.633,1,quiet
42.500,148.500,3,4.600,1,quiet
43.500,-129.500,1,4.500,1,quiet
43.500,-128.500,16,4.925,1,quiet
43.500,-127.500,19,5.237,1,quiet
43.500,-126.500,9,4.789,1,quiet
43.500,-125.500,1,5.000,1,quiet
43.500,-110.500,1,4.800,1,quiet
43.500,-29.500,2,5.100,1,quiet
43.500,-28.500,20,4.845,1,quiet
43.500,8.500,1,4.500,1,quiet
43.500,11.500,1,4.600,1,quiet
43.500,12.500,1,4.500,1,quiet
43.500,13.500,7,4.857,1,quiet
43.500,16.500,2,4.750,1,quiet
43.500,17.500,2,4.950,1,quiet
43.500,18.500,3,5.000,1,quiet
43.500,27.500,1,4.600,1,quiet
43.500,45.500,5,4.620,1,quiet
43.500,47.500,1,4.500,1,quiet
43.500,75.500,1,4.500,1,quiet
43.500,76.500,1,4.800,1,quiet
43.500,77.500,2,4.550,1,quiet
43.500,80.500,1,4.800,1,quiet
43.500,81.500,4,4.625,1,quiet
43.500,82.500,4,4.725,1,quiet
43.500,83.500,2,4.600,1,quiet
43.500,84.500,4,4.625,1,quiet
43.500,85.500,2,4.950,1,quiet
43.500,86.500,11,4.818,1,quiet
43.500,87.500,9,4.700,1,quiet
43.500,88.500,5,4.720,1,quiet
43.500,89.500,2,4.700,1,quiet
43.500,94.500,1,4.500,1,quiet
43.500,99.500,1,4.800,1,quiet
43.500,101.500,1,4.900,1,quiet
43.500,104.500,1,5.000,1,quiet
43.500,130.500,1,5.200,1,quiet
43.500,133.500,1,4.500,1,quiet
43.500,135.500,1,4.600,1,quiet
43.500,136.500,1,5.000,1,quiet
43.500,139.500,4,5.225,1,quiet
43.500,140.500,1,4.600,1,quiet
43.500,141.500,2,4.800,1,quiet
43.500,142.500,5,4.760,1,quiet
43.500,143.500,4,4.550,1,quiet
43.500,144.500,5,4.680,1,quiet
43.500,145.500,27,4.756,1,quiet
43.500,146.500,49,4.747,0,moderate
43.500,147.500,61,4.849,0,moderate
43.500,148.500,32,4.750,1,quiet
43.500,149.500,5,4.720,1,quiet
43.500,150.500,3,4.600,1,quiet
43.500,154.500,1,4.500,1,quiet
44.500,-130.500,2,5.100,1,quiet
44.500,-129.500,47,5.036,0,moderate
44.500,-128.500,3,4.833,1,quiet
44.500,-127.500,1,4.500,1,quiet
44.500,-116.500,1,4.900,1,quiet
44.500,-115.500,3,5.300,1,quiet
44.500,-114.500,1,5.000,1,quiet
44.500,-112.500,1,4.600,1,quiet
44.500,-56.500,1,4.500,1,quiet
44.500,-28.500,15,4.773,1,quiet
44.500,-27.500,4,5.050,1,quiet
44.500,4.500,1,4.800,1,quiet
44.500,9.500,2,4.550,1,quiet
44.500,10.500,2,4.550,1,quiet
44.500,11.500,3,4.700,1,quiet
44.500,14.500,1,4.700,1,quiet
44.500,15.500,2,4.600,1,quiet
44.500,17.500,2,4.700,1,quiet
44.500,18.500,2,4.650,1,quiet
44.500,33.500,1,4.700,1,quiet
44.500,36.500,1,4.500,1,quiet
44.500,38.500,1,4.500,1,quiet
44.500,39.500,2,4.550,1,quiet
44.500,43.500,1,4.500,1,quiet
44.500,52.500,1,4.500,1,quiet
44.500,78.500,1,4.500,1,quiet
44.500,79.500,2,4.600,1,quiet
44.500,80.500,2,4.500,1,quiet
44.500,81.500,3,4.667,1,quiet
44.500,82.500,9,5.044,1,quiet
44.500,83.500,5,4.660,1,quiet
44.500,84.500,1,4.700,1,quiet
44.500,85.500,1,5.100,1,quiet
44.500,87.500,1,4.600,1,quiet
44.500,92.500,1,4.600,1,quiet
44.500,95.500,1,5.000,1,quiet
44.500,97.500,1,4.500,1,quiet
44.500,100.500,3,4.633,1,quiet
44.500,101.500,2,4.500,1,quiet
44.500,109.500,2,4.650,1,quiet
44.500,123.500,1,4.500,1,quiet
44.500,124.500,1,4.500,1,quiet
44.500,129.500,1,5.800,1,quiet
44.500,140.500,5,4.660,1,quiet
44.500,141.500,3,5.133,1,quiet
44.500,142.500,5,4.800,1,quiet
44.500,144.500,1,4.500,1,quiet
44.500,145.500,6,5.083,1,quiet
44.500,146.500,9,4.744,1,quiet
44.500,147.500,31,4.739,1,quiet
44.500,148.500,68,4.782,0,moderate
44.500,149.500,83,4.740,0,moderate
44.500,150.500,9,4.700,1,quiet
44.500,151.500,2,4.600,1,quiet
44.500,152.500,2,4.600,1,quiet
44.500,153.500,1,5.000,1,quiet
44.500,156.500,1,5.000,1,quiet
45.500,-28.500,5,4.760,1,quiet
45.500,-27.500,12,4.750,1,quiet
45.500,-0.500,1,4.500,1,quiet
45.500,6.500,1,4.500,1,quiet
45.500,9.500,1,4.500,1,quiet
45.500,11.500,1,4.600,1,quiet
45.500,15.500,2,4.950,1,quiet
45.500,16.500,7,4.943,1,quiet
45.500,23.500,4,5.000,1,quiet
45.500,26.500,16,4.862,1,quiet
45.500,27.500,1,4.900,1,quiet
45.500,78.500,1,4.500,1,quiet
45.500,79.500,1,4.500,1,quiet
45.500,80.500,1,4.500,1,quiet
45.500,91.500,1,4.800,1,quiet
45.500,92.500,1,4.500,1,quiet
45.500,93.500,1,4.900,1,quiet
45.500,95.500,1,4.500,1,quiet
45.500,96.500,1,4.700,1,quiet
45.500,97.500,1,4.500,1,quiet
45.500,98.500,1,5.000,1,quiet
45.500,99.500,1,4.600,1,quiet
45.500,100.500,1,4.500,1,quiet
45.500,119.500,1,4.500,1,quiet
45.500,124.500,4,4.925,1,quiet
45.500,125.500,1,4.700,1,quiet
45.500,141.500,2,4.500,1,quiet
45.500,142.500,4,5.050,1,quiet
45.500,143.500,2,5.100,1,quiet
45.500,144.500,1,4.500,1,quiet
45.500,145.500,2,4.700,1,quiet
45.500,146.500,2,5.150,1,quiet
45.500,147.500,9,4.856,1,quiet
45.500,148.500,9,5.033,1,quiet
45.500,149.500,18,4.683,1,quiet
45.500,150.500,49,4.739,0,moderate
45.500,151.500,38,4.737,0,moderate
45.500,152.500,13,4.746,1,quiet
45.500,153.500,7,4.857,1,quiet
45.500,154.500,6,4.650,1,quiet
46.500,-112.500,2,5.400,1,quiet
46.500,-27.500,9,4.700,1,quiet
46.500,-0.500,1,4.800,1,quiet
46.500,17.500,1,4.500,1,quiet
46.500,21.500,1,4.700,1,quiet
46.500,81.500,1,4.600,1,quiet
46.500,83.500,2,4.900,1,quiet
46.500,93.500,3,5.033,1,quiet
46.500,98.500,1,4.600,1,quiet
46.500,106.500,2,4.650,1,quiet
46.500,108.500,1,4.600,1,quiet
46.500,115.500,1,4.600,1,quiet
46.500,116.500,1,4.500,1,quiet
46.500,129.500,1,4.500,1,quiet
46.500,136.500,2,4.850,1,quiet
46.500,140.500,1,4.500,1,quiet
46.500,141.500,1,4.500,1,quiet
46.500,142.500,3,4.900,1,quiet
46.500,143.500,1,4.600,1,quiet
46.500,144.500,3,5.167,1,quiet
46.500,145.500,2,4.700,1,quiet
46.500,146.500,2,4.550,1,quiet
46.500,147.500,1,4.500,1,quiet
46.500,148.500,1,4.500,1,quiet
46.500,149.500,11,4.718,1,quiet
46.500,150.500,12,4.708,1,quiet
46.500,151.500,19,4.889,1,quiet
46.500,152.500,82,4.718,0,moderate
46.500,153.500,31,4.835,1,quiet
46.500,154.500,6,4.700,1,quiet
46.500,155.500,5,4.600,1,quiet
47.500,-128.500,2,4.700,1,quiet
47.500,-122.500,1,4.580,1,quiet
47.500,-27.500,17,4.753,1,quiet
47.500,37.500,1,4.800,1,quiet
47.500,80.500,2,4.500,1,quiet
47.500,84.500,1,4.600,1,quiet
47.500,85.500,3,4.767,1,quiet
47.500,86.500,2,4.600,1,quiet
47.500,114.500,1,4.700,1,quiet
47.500,116.500,2,4.650,1,quiet
47.500,142.500,1,4.500,1,quiet
47.500,143.500,1,4.800,1,quiet
47.500,144.500,3,5.500,1,quiet
47.500,146.500,6,5.367,1,quiet
47.500,147.500,5,4.920,1,quiet
47.500,149.500,1,4.500,1,quiet
47.500,150.500,4,4.550,1,quiet
47.500,151.500,8,4.925,1,quiet
47.500,152.500,26,4.631,1,quiet
47.500,153.500,44,4.689,0,moderate
47.500,154.500,23,4.830,1,quiet
47.500,155.500,8,4.688,1,quiet
47.500,156.500,4,4.525,1,quiet
48.500,-129.500,9,4.844,1,quiet
48.500,-128.500,10,4.990,1,quiet
48.500,-127.500,1,4.500,1,quiet
48.500,-125.500,1,4.500,1,quiet
48.500,-123.500,1,4.790,1,quiet
48.500,-122.500,1,4.500,1,quiet
48.500,-28.500,2,4.600,1,quiet
48.500,-27.500,10,4.760,1,quiet
48.500,25.500,1,4.500,1,quiet
48.500,84.500,2,4.500,1,quiet
48.500,85.500,1,4.800,1,quiet
48.500,100.500,1,5.000,1,quiet
48.500,125.500,1,4.500,1,quiet
48.500,140.500,1,6.400,1,quiet
48.500,141.500,1,5.000,1,quiet
48.500,142.500,4,4.800,1,quiet
48.500,145.500,1,4.600,1,quiet
48.500,146.500,3,4.633,1,quiet
48.500,147.500,1,4.500,1,quiet
48.500,148.500,1,4.500,1,quiet
48.500,149.500,2,5.450,1,quiet
48.500,150.500,1,4.700,1,quiet
48.500,151.500,1,4.500,1,quiet
48.500,152.500,7,4.771,1,quiet
48.500,153.500,20,4.830,1,quiet
48.500,154.500,56,4.754,0,moderate
48.500,155.500,24,4.717,1,quiet
48.500,156.500,20,4.915,1,quiet
48.500,157.500,15,4.820,1,quiet
49.500,-178.500,1,4.500,1,quiet
49.500,-177.500,1,4.600,1,quiet
49.500,-129.500,17,5.247,1,quiet
49.500,-128.500,8,4.862,1,quiet
49.500,-127.500,1,4.800,1,quiet
49.500,-126.500,1,4.900,1,quiet
49.500,-125.500,1,4.800,1,quiet
49.500,-123.500,1,4.800,1,quiet
49.500,-28.500,14,4.721,1,quiet
49.500,21.500,1,5.000,1,quiet
49.500,78.500,1,4.900,1,quiet
49.500,82.500,2,4.850,1,quiet
49.500,87.500,2,4.700,1,quiet
49.500,88.500,2,5.250,1,quiet
49.500,89.500,2,4.700,1,quiet
49.500,92.500,1,5.400,1,quiet
49.500,108.500,1,4.900,1,quiet
49.500,144.500,1,4.600,1,quiet
49.500,147.500,4,5.325,1,quiet
49.500,149.500,1,4.500,1,quiet
49.500,150.500,1,4.500,1,quiet
49.500,151.500,1,4.900,1,quiet
49.500,153.500,7,4.671,1,quiet
49.500,154.500,10,4.600,1,quiet
49.500,155.500,87,4.808,0,moderate
49.500,156.500,94,4.896,0,moderate
49.500,157.500,49,4.827,0,moderate
49.500,158.500,31,4.735,1,quiet
49.500,159.500,9,4.633,1,quiet
49.500,160.500,2,5.550,1,quiet
50.500,-179.500,17,4.788,1,quiet
50.500,-178.500,3,4.733,1,quiet
50.500,-177.500,25,5.148,1,quiet
50.500,-176.500,6,4.817,1,quiet
50.500,-175.500,4,4.875,1,quiet
50.500,-174.500,2,4.550,1,quiet
50.500,-173.500,4,4.800,1,quiet
50.500,-172.500,2,5.050,1,quiet
50.500,-170.500,1,4.500,1,quiet
50.500,-130.500,28,4.875,1,quiet
50.500,-129.500,25,5.024,1,quiet
50.500,-29.500,5,4.540,1,quiet
50.500,-28.500,5,4.840,1,quiet
50.500,84.500,1,4.700,1,quiet
50.500,85.500,1,4.600,1,quiet
50.500,87.500,3,4.733,1,quiet
50.500,88.500,1,5.000,1,quiet
50.500,90.500,4,4.800,1,quiet
50.500,91.500,1,4.500,1,quiet
50.500,92.500,1,4.500,1,quiet
50.500,142.500,11,4.682,1,quiet
50.500,143.500,1,4.500,1,quiet
50.500,147.500,1,5.900,1,quiet
50.500,148.500,1,4.500,1,quiet
50.500,149.500,1,5.600,1,quiet
50.500,150.500,2,5.050,1,quiet
50.500,151.500,1,4.600,1,quiet
50.500,153.500,1,4.600,1,quiet
50.500,154.500,3,4.600,1,quiet
50.500,155.500,16,4.656,1,quiet
50.500,156.500,42,4.812,0,moderate
50.500,157.500,82,4.939,0,moderate
50.500,158.500,88,4.755,0,moderate
50.500,159.500,54,4.819,0,moderate
50.500,160.500,6,4.600,1,quiet
50.500,169.500,1,4.500,1,quiet
50.500,173.500,1,4.700,1,quiet
50.500,177.500,3,4.767,1,quiet
50.500,178.500,2,4.700,1,quiet
50.500,179.500,8,4.663,1,quiet
51.500,-179.500,39,5.103,0,moderate
51.500,-178.500,81,4.914,0,moderate
51.500,-177.500,22,5.245,1,quiet
51.500,-176.500,55,4.893,0,moderate
51.500,-175.500,35,4.917,1,quiet
51.500,-174.500,40,4.815,0,moderate
51.500,-173.500,31,4.997,1,quiet
51.500,-172.500,6,5.017,1,quiet
51.500,-171.500,4,5.075,1,quiet
51.500,-170.500,14,4.736,1,quiet
51.500,-169.500,16,4.862,1,quiet
51.500,-168.500,2,4.850,1,quiet
51.500,-167.500,2,5.200,1,quiet
51.500,-131.500,5,4.700,1,quiet
51.500,-130.500,10,5.260,1,quiet
51.500,-124.500,1,4.700,1,quiet
51.500,-31.500,1,4.500,1,quiet
51.500,-30.500,4,4.525,1,quiet
51.500,-29.500,1,4.900,1,quiet
51.500,16.500,20,4.630,1,quiet
51.500,75.500,1,4.600,1,quiet
51.500,90.500,2,4.650,1,quiet
51.500,91.500,1,5.000,1,quiet
51.500,93.500,1,4.900,1,quiet
51.500,94.500,1,4.500,1,quiet
51.500,98.500,1,4.800,1,quiet
51.500,100.500,26,4.854,1,quiet
51.500,101.500,1,4.700,1,quiet
51.500,103.500,2,5.050,1,quiet
51.500,104.500,1,4.500,1,quiet
51.500,105.500,1,4.900,1,quiet
51.500,142.500,3,4.800,1,quiet
51.500,152.500,1,4.700,1,quiet
51.500,155.500,1,4.500,1,quiet
51.500,156.500,11,4.627,1,quiet
51.500,157.500,43,4.698,0,moderate
51.500,158.500,84,4.867,0,moderate
51.500,159.500,376,4.811,2,hotspot
51.500,160.500,98,4.777,0,moderate
51.500,161.500,13,4.669,1,quiet
51.500,172.500,3,4.767,1,quiet
51.500,173.500,2,4.550,1,quiet
51.500,174.500,5,4.580,1,quiet
51.500,175.500,6,4.800,1,quiet
51.500,176.500,9,4.900,1,quiet
51.500,177.500,14,4.836,1,quiet
51.500,178.500,57,4.853,0,moderate
51.500,179.500,25,4.940,1,quiet
52.500,-179.500,5,4.940,1,quiet
52.500,-178.500,1,4.600,1,quiet
52.500,-177.500,2,4.850,1,quiet
52.500,-176.500,8,4.900,1,quiet
52.500,-175.500,3,4.767,1,quiet
52.500,-174.500,14,4.714,1,quiet
52.500,-173.500,7,4.757,1,quiet
52.500,-172.500,4,4.800,1,quiet
52.500,-171.500,11,4.900,1,quiet
52.500,-170.500,25,4.956,1,quiet
52.500,-169.500,70,4.967,0,moderate
52.500,-168.500,41,4.976,0,moderate
52.500,-167.500,23,5.026,1,quiet
52.500,-166.500,15,4.873,1,quiet
52.500,-165.500,2,4.850,1,quiet
52.500,-164.500,1,4.700,1,quiet
52.500,-163.500,2,5.250,1,quiet
52.500,-162.500,3,5.067,1,quiet
52.500,-132.500,1,4.600,1,quiet
52.500,-131.500,1,4.500,1,quiet
52.500,-50.500,1,4.500,1,quiet
52.500,-35.500,9,4.656,1,quiet
52.500,-34.500,19,4.774,1,quiet
52.500,-33.500,4,4.725,1,quiet
52.500,-32.500,17,4.900,1,quiet
52.500,-31.500,15,4.973,1,quiet
52.500,-30.500,6,4.717,1,quiet
52.500,89.500,1,4.500,1,quiet
52.500,97.500,2,5.000,1,quiet
52.500,99.500,1,4.500,1,quiet
52.500,104.500,1,4.500,1,quiet
52.500,105.500,3,4.867,1,quiet
52.500,106.500,2,5.050,1,quiet
52.500,107.500,2,4.550,1,quiet
52.500,142.500,1,4.600,1,quiet
52.500,143.500,3,4.900,1,quiet
52.500,151.500,1,4.600,1,quiet
52.500,152.500,5,4.640,1,quiet
52.500,153.500,3,5.733,1,quiet
52.500,155.500,1,4.600,1,quiet
52.500,156.500,4,4.800,1,quiet
52.500,157.500,14,4.779,1,quiet
52.500,158.500,35,4.766,1,quiet
52.500,159.500,98,4.849,0,moderate
52.500,160.500,486,4.872,2,hotspot
52.500,161.500,61,4.872,0,moderate
52.500,162.500,1,5.700,1,quiet
52.500,163.500,1,5.200,1,quiet
52.500,169.500,1,4.700,1,quiet
52.500,171.500,5,4.800,1,quiet
52.500,172.500,14,4.850,1,quiet
52.500,173.500,5,4.680,1,quiet
52.500,174.500,6,5.200,1,quiet
52.500,175.500,3,4.833,1,quiet
52.500,176.500,3,5.267,1,quiet
52.500,177.500,6,5.117,1,quiet
52.500,178.500,22,5.045,1,quiet
52.500,179.500,4,5.225,1,quiet
53.500,-173.500,1,5.500,1,quiet
53.500,-170.500,3,4.600,1,quiet
53.500,-169.500,6,4.983,1,quiet
53.500,-168.500,1,4.600,1,quiet
53.500,-167.500,7,4.929,1,quiet
53.500,-166.500,17,4.771,1,quiet
53.500,-165.500,11,4.845,1,quiet
53.500,-164.500,19,4.705,1,quiet
53.500,-163.500,46,4.737,0,moderate
53.500,-162.500,2,4.850,1,quiet
53.500,-161.500,2,4.550,1,quiet
53.500,-160.500,5,5.360,1,quiet
53.500,-159.500,2,4.750,1,quiet
53.500,-150.500,2,5.300,1,quiet
53.500,-131.500,1,4.500,1,quiet
53.500,-35.500,248,4.677,2,hotspot
53.500,-34.500,7,4.586,1,quiet
53.500,-33.500,1,5.600,1,quiet
53.500,98.500,1,4.600,1,quiet
53.500,99.500,1,5.300,1,quiet
53.500,108.500,4,4.550,1,quiet
53.500,109.500,1,4.500,1,quiet
53.500,125.500,1,4.600,1,quiet
53.500,128.500,1,4.700,1,quiet
53.500,142.500,1,4.500,1,quiet
53.500,153.500,1,6.300,1,quiet
53.500,157.500,1,4.500,1,quiet
53.500,158.500,13,5.015,1,quiet
53.500,159.500,54,4.761,0,moderate
53.500,160.500,81,4.878,0,moderate
53.500,161.500,57,4.696,0,moderate
53.500,162.500,2,4.500,1,quiet
53.500,163.500,1,4.700,1,quiet
53.500,166.500,1,4.800,1,quiet
53.500,168.500,3,4.667,1,quiet
53.500,169.500,3,4.700,1,quiet
53.500,170.500,11,4.818,1,quiet
53.500,171.500,7,5.029,1,quiet
53.500,172.500,4,4.925,1,quiet
53.500,173.500,4,4.875,1,quiet
54.500,-166.500,1,5.300,1,quiet
54.500,-165.500,2,4.600,1,quiet
54.500,-164.500,2,4.800,1,quiet
54.500,-163.500,5,4.660,1,quiet
54.500,-162.500,6,4.750,1,quiet
54.500,-161.500,22,4.959,1,quiet
54.500,-160.500,46,5.050,0,moderate
54.500,-159.500,69,4.943,0,moderate
54.500,-158.500,10,4.930,1,quiet
54.500,-157.500,5,4.700,1,quiet
54.500,-156.500,11,4.755,1,quiet
54.500,-155.500,1,4.900,1,quiet
54.500,-118.500,2,4.600,1,quiet
54.500,-116.500,1,4.600,1,quiet
54.500,-35.500,56,4.589,0,moderate
54.500,-34.500,3,4.767,1,quiet
54.500,57.500,1,5.000,1,quiet
54.500,83.500,2,4.650,1,quiet
54.500,86.500,1,4.600,1,quiet
54.500,87.500,1,5.000,1,quiet
54.500,109.500,2,4.850,1,quiet
54.500,110.500,1,4.700,1,quiet
54.500,111.500,6,4.700,1,quiet
54.500,126.500,1,4.700,1,quiet
54.500,142.500,2,4.950,1,quiet
54.500,156.500,1,4.800,1,quiet
54.500,158.500,5,4.680,1,quiet
54.500,159.500,6,4.867,1,quiet
54.500,160.500,11,4.864,1,quiet
54.500,161.500,9,4.889,1,quiet
54.500,162.500,14,4.721,1,quiet
54.500,163.500,21,4.981,1,quiet
54.500,164.500,55,4.775,0,moderate
54.500,165.500,3,4.700,1,quiet
54.500,166.500,1,5.500,1,quiet
54.500,167.500,8,4.787,1,quiet
54.500,168.500,25,5.044,1,quiet
54.500,169.500,19,4.847,1,quiet
54.500,170.500,6,5.217,1,quiet
55.500,-163.500,1,4.500,1,quiet
55.500,-162.500,1,4.700,1,quiet
55.500,-161.500,1,4.500,1,quiet
55.500,-160.500,3,4.633,1,quiet
55.500,-159.500,9,4.867,1,quiet
55.500,-158.500,13,5.138,1,quiet
55.500,-157.500,22,5.118,1,quiet
55.500,-156.500,13,5.077,1,quiet
55.500,-155.500,9,4.600,1,quiet
55.500,-154.500,2,5.200,1,quiet
55.500,-153.500,4,5.075,1,quiet
55.500,-151.500,2,4.850,1,quiet
55.500,-150.500,1,5.000,1,quiet
55.500,-149.500,17,4.700,1,quiet
55.500,-134.500,1,4.800,1,quiet
55.500,-35.500,12,4.800,1,quiet
55.500,110.500,2,4.800,1,quiet
55.500,111.500,2,4.700,1,quiet
55.500,113.500,6,4.683,1,quiet
55.500,114.500,1,5.000,1,quiet
55.500,130.500,1,4.500,1,quiet
55.500,133.500,1,5.100,1,quiet
55.500,158.500,1,6.400,1,quiet
55.500,159.500,4,5.125,1,quiet
55.500,160.500,7,4.729,1,quiet
55.500,161.500,13,4.915,1,quiet
55.500,162.500,32,4.763,1,quiet
55.500,163.500,24,4.779,1,quiet
55.500,164.500,48,4.900,0,moderate
55.500,165.500,13,4.831,1,quiet
55.500,166.500,33,4.794,1,quiet
55.500,167.500,3,4.800,1,quiet
56.500,-169.500,13,4.892,1,quiet
